09420,09345,SPRUCE GROVE - NEW BRANCH,,35 - 5TH AVENUE,"SPRUCE GROVE, AB",T7X2C5
9781250344779,AAUD    ,SUMMERS AT THE SAINT (UNCD),"ANDREWS, MARY KAY (SSHL24)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250344786,AAUD    ,ROM-COMMERS (UNCD),"CENTER, KATHERINE (SSHL24)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250345073,AAUD    ,DOG DAY AFTERNOON (UNCD),"ROSENFELT, DAVID (SSHL24)",20250131,1,1,39.99, 0,20,31.99,31.99,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250345103,AAUD    ,HOUSE OF GLASS (UNCD),"PEKKANEN, SARAH (SSHL24)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250348883,AAUD    ,EVERY TIME WE SAY GOOD (UNCD),"JENNER, NATALIE (SSHL24)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250354150,AAUD    ,MORE THE TERRIER (UNCD),"ROSENFELT, DAVID (FHL24)",20250131,1,1,39.99, 0,20,31.99,31.99,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250354181,AAUD    ,PASSIONS IN DEATH (UNCD),"ROBB, J.D. (FHL24)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250354280,AAUD    ,MIRROR (UNCD),"ROBERTS, NORA (FHL24)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250363947,AAUD    ,BEAUTIFUL UGLY (UNCD),"FEENEY, ALICE (WHL24)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781524782986,AAUD    ,BRIGHT SWORD (UNCD),"GROSSMAN, LEV (SSHL24)",20250131,1,1,73, 0,30,51.1,51.1,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797172781,AAUD    ,SHANGHAI (UNCD),"KANON, JOSEPH (SSSC24)",20250131,1,1,53.99, 0,30,37.79,37.79,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797174624,AAUD    ,YOU LIKE IT DARKER (UNCD),"KING, STEPHEN (SSHL24)",20250131,1,1,75.99, 0,30,53.19,53.19,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797189673,AAUD    ,NIGHT WE LOST HIM (UNCD),"DAVE, LAURA (FHL24)",20250131,1,1,46.99, 0,30,32.89,32.89,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797189697,AAUD    ,CAPTURE OR KILL (UNCD),"FLYNN, VINCE (FHL24)",20250131,1,1,59.99, 0,30,41.99,41.99,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797189727,AAUD    ,CHRISTMAS IN BETHEL (UNCD),"EVANS, RICHARD PAUL (FHL24)",20250131,1,1,44.99, 0,30,31.49,31.49,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797189734,AAUD    ,NOW OR NEVER (UNCD),"EVANOVICH, JANET (FHL24)",20250131,1,1,46.99, 0,30,32.89,32.89,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780061551895,AAUD    ,"GRAVEYARD BOOK, THE [CD]","GAIMAN, NEIL",20250131,1,1,36.99, 0,30,25.89,25.89,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780062435132,AAUD    ,"SLEEPER AND THE SPINDLE CD, TH","GAIMAN, NEIL",20250131,1,1,17.5, 0,30,12.25,12.25,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781549116117,AAUD    ,DEATH OF A GREEN-EYED (UNCD),"BEATON, M.C. (FHL19)",20250131,1,0,0, 0,,0,0,REPRINTING-ON BACKORDER,,,,,** PTO'S TO ROBIN H,
9781549116124,AAUD    ,DEATH OF A TRAITOR (UNCD),"BEATON, M.C. (WHL22/23)",20250131,1,1,50, 0,20,40,40,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781549160592,AAUD    ,MERCY (UNCD),"BALDACCI, DAVID (FHL21)",20250131,1,1,50, 0,20,40,40,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781549160646,AAUD    ,LONG SHADOWS (UNCD),"BALDACCI, DAVID (FHL22)",20250131,1,1,63, 0,20,50.4,50.4,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781668629529,AAUD    ,9TH MAN (UNCD),"BERRY, STEVE (SSHL23)",20250131,1,1,57, 0,20,45.6,45.6,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781668632352,AAUD    ,RESURRECTION WALK (UNCD),"CONNELLY, MICHAEL (FHL23)",20250131,1,0,0, 0,,0,0,REPRINTING-ON BACKORDER,,,,,** PTO'S TO ROBIN H,
9781250328854,AAUD    ,DARLING GIRLS (UNCD),"HEPWORTH, SALLY (WHL23)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250329486,AAUD    ,LONE WOLF (UNCD),"HURWITZ, GREGG (WHL23)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250329509,AAUD    ,"FOX WIFE, THE (CD)","CHOO, YANGSZE",20250131,1,1,66.99, 0,20,53.59,53.59,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250330215,AAUD    ,GUEST (UNCD),"PARIS, B.A. (WHL23)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250804334,AAUD    ,FALLEN (UNCD),"CASTILLO, LINDA (SSHL21)",20250131,1,1,54.5, 0,20,43.6,43.6,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250805744,AAUD    ,TURN A BLIND EYE (UNCD),"ARCHER, JEFFREY (WHL20)",20250131,1,1,54.5, 0,20,43.6,43.6,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250829931,AAUD    ,SANTA SUIT (UNCD),"ANDREWS, MARY KAY",20250131,1,1,39.99, 0,20,31.99,31.99,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250835635,AAUD    ,LAST HOUSE ON THE STREET (UNCD,"CHAMBERLAIN, DIANE (WHL21)",20250131,1,1,54.5, 0,20,43.6,43.6,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250893383,AAUD    ,EVIL HEART (UNCD),"CASTILLO, LINDA (SSHL23)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250897633,AAUD    ,CUTTING TEETH (UNCD),"BAKER, CHANDLER (SSHL23)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250902467,AAUD    ,"BRIGHT LIGHTS, BIG CHRIS (UNCD","ANDREWS, MARY KAY",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781250909862,AAUD    ,WONDER OF IT ALL (UNCD),"BRADFORD, BARBARA (FHL23)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781427262288,AAUD    ,EXTINCTION (UNCD),"PRESTON, DOUGLAS (WHL23/24)",20250131,1,1,52.99, 0,20,42.39,42.39,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780593452790,AAUD    ,SECRET (UNCD),"CHILD, LEE (FHL23)",20250131,1,1,60, 0,30,42,42,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780593629888,AAUD    ,NIGHT SHIFT (UNCD),"COOK, ROBIN (FHL22)",20250131,1,1,54, 0,30,37.8,37.8,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780593629970,AAUD    ,TOM CLANCY RED WINTER(UNCD),"CAMERON, MARC (FHL22)",20250131,1,1,66, 0,30,46.2,46.2,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780593739983,AAUD    ,WIND KNOWS MY NAME (UNCD),"ALLENDE, ISABEL (SSHL23)",20250131,1,1,54, 0,30,37.8,37.8,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780593741955,AAUD    ,TOM CLANCY UNTITLED JACK (UNCD,"BENTLEY, DON (SSHL23)",20250131,1,1,60, 0,30,42,42,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780593791967,AAUD    ,MANNER OF DEATH (UNCD),"COOK, ROBIN (FHL23)",20250131,1,1,54, 0,30,37.8,37.8,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780593821206,AAUD    ,PRINCESS OF LAS VEGAS (UNCD),"BOHJALIAN, CHRIS (WHL23)",20250131,1,1,54, 0,30,37.8,37.8,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780593824139,AAUD    ,MORNINGSIDE (UNCD),"OBREHT , TEA (WHL23)",20250131,1,1,54, 0,30,37.8,37.8,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780593826928,AAUD    ,HEIST (UNCD),"DU BRUL, JACK (WHL23)",20250131,1,1,60, 0,30,42,42,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780545165068,AAUD    ,"SHIVER (SHIVER, BOOK 1) (UNABR","STIEFVATER, MAGGIE",20250131,1,1,43.99, 0,30,30.79,30.79,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780545465939,AAUD    ,RAVEN BOYS (CD),"STIEFVATER, MAGGIE",20250131,1,1,43.99, 0,30,30.79,30.79,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780545600392,AAUD    ,"DREAM THIEVES, THE [CD]","STIEFVATER, MAGGIE",20250131,1,1,43.99, 0,30,30.79,30.79,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780545649070,AAUD    ,"BLUE LILY, LILY BLUE [CD]","STIEFVATER, MAGGIE",20250131,1,1,54.99, 0,30,38.49,38.49,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9780545690126,AAUD    ,SINNER [CD],"STIEFVATER, MAGGIE",20250131,1,1,43.99, 0,30,30.79,30.79,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781442334601,AAUD    ,CLOCKWORK ANGEL [CD],"CLARE, CASSANDRA",20250131,1,1,52.99, 0,30,37.09,37.09,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781442334755,AAUD    ,CLOCKWORK PRINCESS [CD],"CLARE, CASSANDRA",20250131,1,1,47, 0,30,32.9,32.9,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781442349773,AAUD    ,CITY OF HEAVENLY FIRE [CD],"CLARE, CASSANDRA",20250131,1,1,59.99, 0,30,41.99,41.99,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781442362949,AAUD    ,CITY OF BONES [CD],"CLARE, CASSANDRA",20250131,1,1,47, 0,30,32.9,32.9,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781442386464,AAUD    ,CHAIN OF THORNS [CD],"CLARE, CASSANDRA",20250131,1,1,107.99, 0,30,75.59,75.59,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797104997,AAUD    ,PARIS LIBRARY (UNCD),"CHARLES, JANET (SSC20)",20250131,1,0,0, 0,,0,0,PUBLISHER OUT OF STOCK-B/O,,,,,** PTO'S TO ROBIN H,
9781797117140,AAUD    ,DEVIL'S HAND (UNCD),"CARR, JACK (WSC20)",20250131,1,1,52.99, 0,30,37.09,37.09,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797118017,AAUD    ,POWER COUPLE (UNCD),"BERENSON, ALEX (WHL20)",20250131,1,1,52.99, 0,30,37.09,37.09,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797135083,AAUD    ,WHERE ARE THE CHILDREN (UNCD),"CLARK, MARY HIGGINS (WHL22)",20250131,1,1,46.99, 0,30,32.89,32.89,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797154732,AAUD    ,ONLY THE DEAD (UNCD),"CARR, JACK (SSSC23)",20250131,1,1,59.99, 0,30,41.99,41.99,AWAITING CATALOGUING,,,,,** PTO'S TO ROBIN H,
9781797154992,AAUD    ,SWAMP STORY (UNCD),"BARRY, DAVE (SSHL23)",20250131,1,0,0, 0,,0,0,PUBLISHER OUT OF STOCK-B/O,,,,,** PTO'S TO ROBIN H,
9781481533911,AAUD    ,VANISHING GIRLS [CD],"OLIVER, LAUREN",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781482992298,AAUD    ,PANIC [CD],"OLIVER, LAUREN",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781483028538,AAUD    ,ROOMS [CD],"OLIVER, LAUREN",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781504612081,AAUD    ,TO HOLD THE BRIDGE [CD],"NIX, GARTH",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781504653169,AAUD    ,DELIRIUM [CD],"OLIVER, LAUREN",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781508293583,AAUD    ,CITY OF LOST SOULS [CD],"CLARE, CASSANDRA",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781508293606,AAUD    ,CITY OF ASHES [CD],"CLARE, CASSANDRA",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781538457269,AAUD    ,"RINGER, VERSION 1 [CD]","OLIVER, LAUREN",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781664475182,AAUD    ,"WARRIOR HEIR, THE [CD]","CHIMA, CINDA WILLIAMS",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781665032780,AAUD    ,STARDUST [CD],"GAIMAN, NEIL",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781668108192,AAUD    ,NOT NOTHING [CD],"FORMAN, GAYLE",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781797174402,AAUD    ,SEE: LOSS. SEE ALSO: LOVE.,"TOMINAGA, YUKIKO",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781797176017,AAUD    ,DAYDREAM [CD],"GRACE, HANNAH",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781797176819,AAUD    ,"BORROWED HILLS, THE [CD]","PRESTON, SCOTT",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781799947400,AAUD    ,SOUL OF CINDER [CD],"BARTON, BREE",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9781982551407,AAUD    ,BROKEN THINGS [CD],"OLIVER, LAUREN",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9798212035644,AAUD    ,FOURTEEN DAYS (MP3),"ATWOOD, MARGARET (FHL23)",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9798212694315,AAUD    ,SIR HEREWARD AND MISTER FITZ,"NIX, GARTH",20250131,1,0,0, 0,,0,0,ORDER STILL IN PROCESS,,,,,** PTO'S TO ROBIN H,
9780008522698,ANF     ,AGATHA CHRISTIE MARPLE (HC),"ALDRIDGE, MARK",20250131,1,1,37, 0,30,25.9,25.9,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780008526658,ANF     ,EASY WINS (HC),"JONES, ANNA (FSC24)",20250131,1,1,40, 0,30,28,28,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780008580209,ANF     ,SOUTH ASIAN BEAUTY (HC),"HARIA, SONIA (SSSC24)",20250131,1,1,38, 0,30,26.6,26.6,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780008647100,ANF     ,MY FAMILY MEALS (HC),"MORTIMER, GRACE",20250131,1,1,38, 0,30,26.6,26.6,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780008653309,ANF     ,JOY OF WINTERING (HC),"LONGHURST, ERIN NIIMI",20250131,1,1,32.99, 0,30,23.09,23.09,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780008670740,ANF     ,THOUSAND FEASTS (HC),"SLATER, NIGEL",20250131,1,1,32.99, 0,30,23.09,23.09,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780008685041,ANF     ,ANTI-PROCESSED AIR FRYER COOKB,"THOMAS, HEATHER (HC)",20250131,1,1,37, 0,30,25.9,25.9,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780008699642,ANF     ,LIVES BEHIND THE MUSIC,"FARNDALE, NIGEL (HC)",20250131,1,1,34.99, 0,30,24.49,24.49,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780062863102,ANF     ,CHER (HC),CHER (FHL24),20250131,1,1,45, 0,30,31.5,31.5,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063000759,ANF     ,MCCARTNEY LEGACY (HC),"KOZINN, ALLAN (FSC24)",20250131,1,1,43.5, 0,30,30.45,30.45,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063113343,ANF     ,EARTH TO MOON (HC),"ZAPPA, MOON UNIT",20250131,1,1,36.99, 0,30,25.89,25.89,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063240032,ANF     ,BRIEFLY PERFECTLY HUMAN (HC),"ARTHUR, ALUA (WHL23)",20250131,1,1,35.99, 0,30,25.19,25.19,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063257924,ANF     ,HOW THE WORLD RAN OUT (HC),"GOODMAN, PETER S. (SSSC24)",20250131,1,1,37, 0,30,25.9,25.9,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063265530,ANF     ,LAST KILO (HC),"ENGLISH, T.J. (FSC24)",20250131,1,1,40.5, 0,30,28.35,28.35,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063265707,ANF     ,BROTHERS (HC),"VAN HALEN, ALEX (FHL24)",20250131,1,1,39.5, 0,30,27.65,27.65,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063270336,ANF     ,HOW WOMEN MADE MUSIC (HC),NATIONAL PUBLIC RADIO (FHL24),20250131,1,1,50, 0,30,35,35,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063271173,ANF     ,HAPPY HEALTHY PLANT-BASED COOK,"STANCZYK, DUSTY (HC) (WSC24)",20250131,1,1,43.5, 0,30,30.45,30.45,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063283589,ANF     ,JOB MOVES (HC),"BERNSTEIN, ETHAN",20250131,1,1,39.5, 0,30,27.65,27.65,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063293502,ANF     ,WELCOME TO PAWNEE (HC),"O'HEIR, JIM (FSC24)",20250131,1,1,36.99, 0,30,25.89,25.89,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063309869,ANF     ,WOMAN OF INTEREST (HC),"O'NEILL, TRACY (SSSC24)",20250131,1,1,35.99, 0,30,25.19,25.19,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063314092,ANF     ,1974 (HC),"PROSE, FRANCINE (SSHL24)",20250131,1,1,34.99, 0,30,24.49,24.49,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063314917,ANF     ,FOLLOW THE SCIENCE (HC),"ATTKISSON, SHARYL",20250131,1,1,39.5, 0,30,27.65,27.65,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063317192,ANF     ,ORDINARY MYSTICISM (HC),"STARR, MIRABAI (FSC24)",20250131,1,1,33.5, 0,30,23.45,23.45,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063321458,ANF     ,HOUR OF THE HEART (HC),"YALOM, IRVIN D.",20250131,1,1,35.99, 0,30,25.19,25.19,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063329126,ANF     ,BASKETBALL 100 (HC),"ALDRIDGE, DAVID",20250131,1,1,50, 0,30,35,35,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063350830,ANF     ,INGRAINED (HC),"ROBINSON, CALLUM (FHL24)",20250131,1,1,37, 0,30,25.9,25.9,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063351318,ANF     ,HEARTBREAK IS THE (HC)**TC**,"SHEFFIELD, ROB  (SSHL24)",20250131,1,1,34.99, 0,30,24.49,24.49,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063359260,ANF     ,OPEN WHEN (HC)(TC),"SMITH, JULIE",20250131,1,1,35.99, 0,30,25.19,25.19,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063373433,ANF     ,UNREDACTED (HC),"STEELE, CHRISTOPHER (FHL24)",20250131,1,1,40.5, 0,30,28.35,28.35,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063375925,ANF     ,COMFY COZY WITCH’S GUIDE TO MA,"BLONDE, JENNIE (HC)",20250131,1,1,31, 0,30,21.7,21.7,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063383555,ANF     ,EAT YOUR AGE (HC),"SMITH, IAN K. (WHL24)",20250131,1,1,37, 0,30,25.9,25.9,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063383784,ANF     ,HOW ECONOMICS EXPLAINS THE WOR,"LEIGH, ANDREW (HC)",20250131,1,1,32, 0,30,22.4,22.4,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063389281,ANF     ,CRAFTING A BETTER WORLD (HC),"WEYMAR, DIANA",20250131,1,1,31, 0,30,21.7,21.7,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063390966,ANF     ,BETTY CROCKER FOUND RECIPES,"CROCKER, BETTY (HC)",20250131,1,1,37, 0,30,25.9,25.9,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063391819,ANF     ,STILL LIFE WITH REMORSE (HC),"KALMAN, MAIRA",20250131,1,1,43.5, 0,30,30.45,30.45,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063394674,ANF     ,FORGOTTEN SENSE (HC),"OLOFSSON, JONAS (WSC24)",20250131,1,1,35, 0,30,24.5,24.5,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063396807,ANF     ,WHY SO SERIOUS? (HC),"SINGER, MIKE",20250131,1,1,36.99, 0,30,25.89,25.89,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063415744,ANF     ,WAKE UP TO LOVE (HC),"WALTON, NIKKI",20250131,1,1,31, 0,30,21.7,21.7,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063417007,ANF     ,OZEMPIC REVOLUTION (HC),"SOWA, ALEXANDRA (WHL24)",20250131,1,1,35.99, 0,30,25.19,25.19,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063420717,ANF     ,DOG WHO FOLLOWED THE MOON,"NORBURY, JAMES (HC)",20250131,1,1,31, 0,30,21.7,21.7,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780063426078,ANF     ,THREE WILD DOGS (AND THE TRUTH,"ZUSAK, MARKUS (HC) (WHL24)",20250131,1,1,34.99, 0,30,24.49,24.49,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780228021384,ANF     ,SPEAKING TRUTH TO CANADIANS AB,"SAVOIE, DONALD J. (HC)",20250131,1,1,37.95, 0,10,34.16,34.16,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
9780228104865,ANF     ,HOW BIRDS FLY (HC),"CAVANAGH, PETER",20250131,1,1,49.95, 0,20,39.96,39.96,AWAITING CATALOGUING,,,,,*** PTO'S TO ROBIN H.,
